Algoritmo,n,Keygen_us,Keygen_ciclos,Sign_us,Sign_ciclos,Verify_us,Verify_ciclos
ML-DSA-44,512,171,496451,351,1015986,92,263987
ML-DSA-44,512,167,485808,225,651949,89,258099
ML-DSA-44,512,168,486881,414,1198715,85,247138
ML-DSA-44,512,177,513068,225,653022,86,247428
ML-DSA-44,512,172,499003,293,847380,89,257259
ML-DSA-44,512,174,504803,805,2331455,86,247776
ML-DSA-44,512,198,573910,745,2155975,87,251429
ML-DSA-44,512,174,505354,283,818206,85,246384
ML-DSA-44,512,167,483662,663,1917713,85,246935
ML-DSA-44,512,165,477920,230,665057,85,246209
ML-DSA-44,512,168,486359,282,816785,85,245862
ML-DSA-44,512,172,498162,478,1382748,88,254186
ML-DSA-44,512,167,483111,424,1227628,85,246732
ML-DSA-44,512,170,493145,431,1246768,85,248066
ML-DSA-44,512,167,486156,762,2204377,85,247398
ML-DSA-44,512,166,479631,339,981331,85,246500
ML-DSA-44,512,176,511328,292,843813,85,247311
ML-DSA-44,512,166,479747,300,868202,85,247254
ML-DSA-44,512,170,491521,339,979823,85,246674
ML-DSA-44,512,172,498655,797,2306544,85,245949
ML-DSA-44,512,170,491898,923,2671683,85,246703
ML-DSA-44,512,165,477456,649,1876851,87,252851
ML-DSA-44,512,176,509240,282,817743,85,245659
ML-DSA-44,512,402,1166728,792,2291000,85,247225
ML-DSA-44,512,167,483720,228,660011,86,246935
ML-DSA-44,512,169,487954,225,652848,85,246268
ML-DSA-44,512,167,484416,225,651311,85,245920
ML-DSA-44,512,170,493348,224,648440,85,245920
ML-DSA-44,512,167,482734,281,814755,85,246558
ML-DSA-44,512,167,482589,338,978750,85,246791
ML-DSA-44,512,166,478703,297,861213,85,246616
ML-DSA-44,512,171,495088,790,2287578,86,247021
ML-DSA-44,512,167,483140,522,1512147,87,250096
ML-DSA-44,512,164,474556,223,644264,85,246152
ML-DSA-44,512,170,494015,572,1655901,84,245601
ML-DSA-44,512,167,483285,417,1208372,85,245368
ML-DSA-44,512,170,490449,970,2808360,88,255694
ML-DSA-44,512,188,543779,225,651369,85,246238
ML-DSA-44,512,165,478442,448,1297025,87,250561
ML-DSA-44,512,165,477108,560,1620114,85,247139
ML-DSA-44,512,168,485924,587,1699661,88,254504
ML-DSA-44,512,167,482416,228,659402,86,248356
ML-DSA-44,512,166,481168,528,1529750,85,246123
ML-DSA-44,512,167,483024,224,648701,88,254243
ML-DSA-44,512,168,486707,679,1967505,88,254852
ML-DSA-44,512,226,655893,396,1145268,85,246442
ML-DSA-44,512,193,558163,719,2081533,85,246384
ML-DSA-44,512,190,551203,227,658271,89,256853
ML-DSA-44,512,179,519071,229,662939,85,245979
ML-DSA-44,512,178,513735,490,1418941,85,246616
ML-DSA-44,512,175,505818,230,666797,85,246471
ML-DSA-44,512,184,533223,232,671930,86,247081
ML-DSA-44,512,167,484300,604,1746757,98,286230
ML-DSA-44,512,173,501120,366,1057601,85,247892
ML-DSA-44,512,449,1302332,1013,2930043,126,366473
ML-DSA-44,512,270,782275,517,1496139,126,362471
ML-DSA-44,512,270,779810,341,989103,124,358411
ML-DSA-44,512,397,1150546,453,1310481,85,246240
ML-DSA-44,512,189,548593,394,1139323,87,251401
ML-DSA-44,512,170,492971,297,859705,85,246123
ML-DSA-44,512,169,490941,615,1779701,85,245660
ML-DSA-44,512,190,548071,287,831633,85,245688
ML-DSA-44,512,174,505847,301,870957,95,275239
ML-DSA-44,512,180,519332,649,1881113,86,248153
ML-DSA-44,512,177,513851,1640,4745386,85,246907
ML-DSA-44,512,166,481197,590,1705983,89,257376
ML-DSA-44,512,191,552914,301,873769,86,251633
ML-DSA-44,512,177,510429,839,2430171,86,249718
ML-DSA-44,512,421,1220958,663,1917596,85,247254
ML-DSA-44,512,171,496567,357,1033009,121,349247
ML-DSA-44,512,277,800516,590,1708158,123,357889
ML-DSA-44,512,199,577912,442,1279190,85,247225
ML-DSA-44,512,194,560831,292,847061,85,246355
ML-DSA-44,512,165,478036,247,716271,86,247659
ML-DSA-44,512,174,504310,909,2631228,85,247979
ML-DSA-44,512,192,555698,604,1747424,86,247980
ML-DSA-44,512,172,501149,422,1222088,85,246877
ML-DSA-44,512,168,488592,613,1772509,89,258390
ML-DSA-44,512,441,1277653,839,2429562,86,246819
ML-DSA-44,512,178,515505,706,2045747,86,247660
ML-DSA-44,512,179,519216,229,661838,85,247138
ML-DSA-44,512,175,506079,434,1256250,86,247573
ML-DSA-44,512,417,1210953,894,2589439,85,245833
ML-DSA-44,512,179,520231,560,1619563,85,247051
ML-DSA-44,512,195,565036,492,1424451,89,257057
ML-DSA-44,512,179,517969,711,2059406,86,246703
ML-DSA-44,512,209,606738,288,835520,85,246819
ML-DSA-44,512,173,500714,364,1053773,91,261552
ML-DSA-44,512,192,557467,1310,3790184,86,250473
ML-DSA-44,512,217,630576,359,1041361,87,250067
ML-DSA-44,512,205,595109,927,2684124,102,295481
ML-DSA-44,512,201,579971,230,667725,104,299860
ML-DSA-44,512,199,578173,490,1418129,90,258738
ML-DSA-44,512,203,588729,311,899464,85,247137
ML-DSA-44,512,197,570721,298,864896,93,266655
ML-DSA-44,512,192,554161,409,1184650,97,279966
ML-DSA-44,512,458,1329012,366,1060849,114,330658
ML-DSA-44,512,202,586641,496,1435210,91,264074
ML-DSA-44,512,203,588033,295,854543,86,247110
ML-DSA-44,512,195,566370,941,2724898,101,291478
ML-DSA-44,512,206,597284,534,1546976,89,258507
ML-DSA-44,512,202,585742,352,1018016,89,259811
ML-DSA-44,512,464,1346383,371,1074276,95,276254
ML-DSA-44,512,189,548303,439,1270490,86,248036
ML-DSA-44,512,215,621673,383,1108902,118,340518
ML-DSA-44,512,209,606332,385,1116326,86,249893
ML-DSA-44,512,216,624283,305,885138,85,246007
ML-DSA-44,512,207,601953,236,685994,90,260768
ML-DSA-44,512,184,533977,228,658503,103,300091
ML-DSA-44,512,240,697363,235,679267,94,271846
ML-DSA-44,512,203,588381,1107,3203021,85,247167
ML-DSA-44,512,174,505557,866,2505223,85,247805
ML-DSA-44,512,173,502106,352,1019118,99,285707
ML-DSA-44,512,177,512228,589,1703518,85,246819
ML-DSA-44,512,186,540009,592,1714538,86,247108
ML-DSA-44,512,172,498481,241,695536,85,247574
ML-DSA-44,512,176,509414,617,1786806,86,247892
ML-DSA-44,512,177,512314,237,685560,92,265176
ML-DSA-44,512,448,1297257,329,952505,124,359049
ML-DSA-44,512,203,587511,586,1696152,95,276312
ML-DSA-44,512,194,560512,467,1354242,88,252387
ML-DSA-44,512,172,499206,968,2801603,85,247110
ML-DSA-44,512,172,498365,280,808346,88,254505
ML-DSA-44,512,178,517737,281,814146,88,254505
ML-DSA-44,512,192,558076,557,1610805,89,257346
ML-DSA-44,512,186,538588,371,1072855,85,247486
ML-DSA-44,512,185,536036,427,1236879,88,253431
ML-DSA-44,512,184,534789,675,1954165,86,246964
ML-DSA-44,512,179,519999,242,698262,88,256912
ML-DSA-44,512,259,747649,849,2457895,126,366270
ML-DSA-44,512,265,765600,579,1677128,126,366039
ML-DSA-44,512,204,593224,584,1688322,91,264915
ML-DSA-44,512,193,559469,228,659924,96,276137
ML-DSA-44,512,415,1204428,780,2258027,97,282895
ML-DSA-44,512,189,547897,360,1043043,85,246065
ML-DSA-44,512,173,500279,383,1108612,86,247342
ML-DSA-44,512,171,494682,301,871450,94,273035
ML-DSA-44,512,190,551319,243,702902,87,251343
ML-DSA-44,512,178,518375,246,711022,86,247457
ML-DSA-44,512,174,504803,313,906743,86,247515
ML-DSA-44,512,182,527336,281,815045,104,299279
ML-DSA-44,512,211,610624,291,842218,97,280140
ML-DSA-44,512,175,509240,884,2556843,97,281706
ML-DSA-44,512,176,508776,228,659171,98,285447
ML-DSA-44,512,187,543692,234,676569,86,247516
ML-DSA-44,512,188,546766,233,673728,91,262277
ML-DSA-44,512,185,534383,437,1265618,86,247543
ML-DSA-44,512,199,577129,519,1503012,96,276515
ML-DSA-44,512,204,590933,492,1425089,86,247370
ML-DSA-44,512,187,541894,298,864751,85,246094
ML-DSA-44,512,187,541633,403,1166177,85,247253
ML-DSA-44,512,188,546563,777,2247181,85,247196
ML-DSA-44,512,172,499815,285,822962,96,279590
ML-DSA-44,512,174,504571,538,1558053,198,574374
ML-DSA-44,512,381,1105103,373,1078800,85,247428
ML-DSA-44,512,184,531744,285,824818,88,257172
ML-DSA-44,512,184,533136,547,1585372,86,247312
ML-DSA-44,512,167,483285,369,1067171,85,247138
ML-DSA-44,512,179,518839,339,981446,102,294147
ML-DSA-44,512,168,487461,424,1227338,87,251430
ML-DSA-44,512,177,511038,543,1573308,85,246645
ML-DSA-44,512,187,540879,284,822352,85,246732
ML-DSA-44,512,164,475455,227,658010,85,246501
ML-DSA-44,512,164,476470,223,645105,85,246094
ML-DSA-44,512,168,487606,366,1059747,85,246675
ML-DSA-44,512,184,532788,476,1376107,96,277819
ML-DSA-44,512,171,495320,600,1736839,89,257897
ML-DSA-44,512,178,516374,465,1344092,85,246471
ML-DSA-44,512,173,500859,599,1734258,85,247283
ML-DSA-44,512,181,524088,293,847873,85,246036
ML-DSA-44,512,172,499294,341,987073,85,247486
ML-DSA-44,512,169,489056,881,2549709,85,247630
ML-DSA-44,512,185,535920,769,2226591,86,247109
ML-DSA-44,512,172,497727,234,676426,85,246268
ML-DSA-44,512,165,478355,284,822325,85,246239
ML-DSA-44,512,169,491086,416,1203181,85,246064
ML-DSA-44,512,165,479834,230,664129,86,250908
ML-DSA-44,512,170,493609,667,1930559,85,246239
ML-DSA-44,512,173,500772,408,1180591,99,286056
ML-DSA-44,512,229,662157,475,1376862,94,271092
ML-DSA-44,512,177,513329,282,816611,86,247051
ML-DSA-44,512,186,539458,618,1790894,86,247050
ML-DSA-44,512,171,495175,664,1923107,89,257114
ML-DSA-44,512,175,506572,283,818583,85,246819
ML-DSA-44,512,165,478906,229,661200,85,246587
ML-DSA-44,512,165,479747,335,969267,85,246007
ML-DSA-44,512,167,485837,447,1292732,85,246066
ML-DSA-44,512,166,479312,352,1019147,88,254475
ML-DSA-44,512,164,473889,292,844336,85,245978
ML-DSA-44,512,168,486127,231,667870,85,246703
ML-DSA-44,512,166,479544,591,1711377,86,247427
ML-DSA-44,512,165,476238,291,841783,85,246297
ML-DSA-44,512,170,493580,598,1730981,86,246732
ML-DSA-44,512,162,469539,489,1416650,85,245891
ML-DSA-44,512,167,483430,296,856747,85,245485
ML-DSA-44,512,163,473367,1805,5222784,85,246558
ML-DSA-44,512,189,547781,310,899174,86,246935
ML-DSA-44,512,174,503295,292,845495,85,246383
ML-DSA-44,512,170,492681,795,2299265,85,248820
ML-DSA-44,512,183,529975,781,2260115,85,245775
ML-DSA-44,512,175,506659,282,815015,85,245688
ML-DSA-44,512,174,504542,484,1400526,85,247196
ML-DSA-44,512,179,519332,287,830328,85,246443
ML-DSA-44,512,168,487026,655,1895093,85,246326
ML-DSA-44,512,172,497872,1032,2987812,85,246935
ML-DSA-44,512,181,525452,295,853905,85,246326
ML-DSA-44,512,165,476209,1265,3663135,88,256709
ML-DSA-44,512,186,536413,393,1137264,85,246645
ML-DSA-44,512,171,495523,477,1381212,85,246906
ML-DSA-44,512,188,543750,284,824180,85,246646
ML-DSA-44,512,167,483401,285,826500,100,287303
ML-DSA-44,512,184,535688,597,1726515,89,257868
ML-DSA-44,512,176,508689,795,2303471,88,256766
ML-DSA-44,512,174,502048,949,2746648,85,248124
ML-DSA-44,512,453,1312511,1111,3216013,86,248037
ML-DSA-44,512,219,633766,1186,3433774,127,367865
ML-DSA-44,512,226,654588,229,664506,86,247748
ML-DSA-44,512,179,517650,284,822990,85,245978
ML-DSA-44,512,171,493348,228,661664,92,266452
ML-DSA-44,512,182,526147,419,1212751,88,256186
ML-DSA-44,512,184,532324,227,657430,85,246355
ML-DSA-44,512,171,495233,293,848221,85,246674
ML-DSA-44,512,181,524494,229,661838,85,246239
ML-DSA-44,512,185,536558,229,662360,86,246848
ML-DSA-44,512,185,534731,232,672017,95,275356
ML-DSA-44,512,182,526756,226,652674,85,247022
ML-DSA-44,512,193,559961,231,670277,86,247457
ML-DSA-44,512,193,559961,245,708904,85,246963
ML-DSA-44,512,176,510400,671,1942246,101,291044
ML-DSA-44,512,201,581450,508,1469546,93,271730
ML-DSA-44,512,214,622253,551,1592970,86,249893
ML-DSA-44,512,213,617787,624,1806294,85,248646
ML-DSA-44,512,208,602272,290,840564,89,257172
ML-DSA-44,512,214,620977,343,995715,86,246471
ML-DSA-44,512,199,575360,350,1013724,101,292436
ML-DSA-44,512,188,546244,1341,3882549,86,250908
ML-DSA-44,512,210,610769,370,1070912,91,262450
ML-DSA-44,512,189,546708,241,698291,86,248095
ML-DSA-44,512,195,563122,527,1526473,85,246906
ML-DSA-44,512,210,606477,287,832300,86,248327
ML-DSA-44,512,197,571387,1091,3157345,86,248211
ML-DSA-44,512,224,648005,341,988958,96,276602
ML-DSA-44,512,214,622079,438,1266488,85,247312
ML-DSA-44,512,202,584959,491,1420391,87,252387
ML-DSA-44,512,201,581885,231,669058,87,252387
ML-DSA-44,512,187,543808,596,1725209,87,253402
ML-DSA-44,512,220,636724,558,1616808,98,284316
ML-DSA-44,512,206,595573,613,1775989,86,247660
ML-DSA-44,512,215,623123,429,1242998,89,256331
ML-DSA-44,512,461,1334899,528,1527952,86,248993
ML-DSA-44,512,216,625965,1278,3698283,97,281793
ML-DSA-44,512,202,584582,1298,3756892,87,251662
ML-DSA-44,512,207,601576,348,1007575,92,265032
ML-DSA-44,512,468,1357374,1046,3027629,87,250386
ML-DSA-44,512,227,659228,248,717170,86,250386
ML-DSA-44,512,198,574461,422,1219798,85,247253
ML-DSA-44,512,197,570053,444,1286033,85,246877
ML-DSA-44,512,199,575070,228,659692,85,246645
ML-DSA-44,512,194,561846,229,662158,86,250415
ML-DSA-44,512,180,521623,733,2119320,85,248501
ML-DSA-44,512,201,579971,234,678803,87,251140
ML-DSA-44,512,189,546911,394,1141324,88,255665
ML-DSA-44,512,456,1323792,740,2143738,86,249748
ML-DSA-44,512,200,579826,1610,4658154,86,249399
ML-DSA-44,512,216,626110,318,921446,86,247254
ML-DSA-44,512,199,575999,310,895665,91,264770
ML-DSA-44,512,210,607637,532,1541175,97,283707
ML-DSA-44,512,460,1332086,550,1592361,86,248472
ML-DSA-44,512,214,623790,302,874408,86,246616
ML-DSA-44,512,189,546302,355,1028224,89,256736
ML-DSA-44,512,174,505731,314,908135,86,250299
ML-DSA-44,512,184,532643,302,872813,85,247312
ML-DSA-44,512,176,507732,282,818090,86,247109
ML-DSA-44,512,170,491057,224,650702,84,245891
ML-DSA-44,512,171,493986,618,1791389,85,247167
ML-DSA-44,512,424,1227831,524,1518788,192,555959
ML-DSA-44,512,190,551435,283,820844,85,246529
ML-DSA-44,512,181,521797,443,1283047,85,246616
ML-DSA-44,512,173,501410,239,693332,86,248153
ML-DSA-44,512,209,604563,287,831691,86,249139
ML-DSA-44,512,182,527858,298,862518,85,246732
ML-DSA-44,512,255,739500,927,2682674,138,400549
ML-DSA-44,512,296,855500,789,2283808,118,343505
ML-DSA-44,512,460,1334551,525,1518498,193,557844
ML-DSA-44,512,197,569792,708,2050271,86,247921
ML-DSA-44,512,187,541894,253,733526,85,246558
ML-DSA-44,512,218,632229,473,1369264,85,247340
ML-DSA-44,512,204,590382,687,1989052,85,247022
ML-DSA-44,512,177,511908,2149,6220587,85,246906
ML-DSA-44,512,169,491086,224,649773,86,247718
ML-DSA-44,512,168,488969,225,653573,85,245601
ML-DSA-44,512,166,482154,401,1160899,94,272889
ML-DSA-44,512,173,501323,308,891431,90,258622
ML-DSA-44,512,172,497640,515,1491383,86,246992
ML-DSA-44,512,193,560802,677,1959878,86,247921
ML-DSA-44,512,222,641480,433,1252887,86,248560
ML-DSA-44,512,176,509965,350,1015289,99,286172
ML-DSA-44,512,175,506833,384,1109713,85,246993
ML-DSA-44,512,187,540473,238,689620,88,254592
ML-DSA-44,512,174,506282,683,1975625,100,291102
ML-DSA-44,512,175,504484,486,1406906,85,246906
ML-DSA-44,512,180,518810,761,2205160,92,265089
ML-DSA-44,512,438,1268837,402,1163045,93,268163
ML-DSA-44,512,175,507471,614,1777207,86,248617
ML-DSA-44,512,191,554422,295,855413,97,281735
ML-DSA-44,512,174,503614,242,700176,86,249226
ML-DSA-44,512,179,518897,420,1216231,86,249574
ML-DSA-44,512,360,1042869,255,738195,85,247168
ML-DSA-44,512,178,515533,310,898130,92,266046
ML-DSA-44,512,195,567356,921,2663650,86,248588
ML-DSA-44,512,207,599053,322,931306,94,273876
ML-DSA-44,512,198,574896,299,866085,97,278922
ML-DSA-44,512,221,641741,427,1237140,86,248096
ML-DSA-44,512,242,701597,251,725667,86,247834
ML-DSA-44,512,181,524639,820,2373128,86,249168
ML-DSA-44,512,210,608594,423,1224119,86,248095
ML-DSA-44,512,207,599575,522,1509073,85,247429
ML-DSA-44,512,204,591629,353,1024338,86,250967
ML-DSA-44,512,190,548159,372,1079380,85,247168
ML-DSA-44,512,207,599140,1032,2986449,96,276979
ML-DSA-44,512,448,1298562,539,1560113,100,289710
ML-DSA-44,512,221,641364,315,911151,87,250473
ML-DSA-44,512,204,591600,355,1026745,87,252068
ML-DSA-44,512,233,674686,535,1549296,85,248530
ML-DSA-44,512,460,1332115,580,1677592,85,248210
ML-DSA-44,512,198,575824,449,1300853,94,271817
ML-DSA-44,512,193,560367,225,651486,86,246848
ML-DSA-44,512,174,502106,409,1183490,85,246239
ML-DSA-44,512,169,492449,300,871073,85,246790
ML-DSA-44,512,168,486301,224,648614,85,245369
ML-DSA-44,512,173,501294,424,1227106,87,250357
ML-DSA-44,512,173,500975,285,823107,85,246124
ML-DSA-44,512,170,490332,226,654646,85,246848
ML-DSA-44,512,174,505180,281,813101,85,246007
ML-DSA-44,512,171,493551,294,850686,92,267496
ML-DSA-44,512,167,484474,338,976836,84,245717
ML-DSA-44,512,171,496683,230,665898,85,246065
ML-DSA-44,512,164,477399,296,855617,85,246761
ML-DSA-44,512,167,481313,692,2004160,92,265930
ML-DSA-44,512,172,496799,362,1049423,85,246065
ML-DSA-44,512,179,518433,283,821019,85,246267
ML-DSA-44,512,169,487781,339,982955,90,258767
ML-DSA-44,512,171,495407,405,1171832,85,246152
ML-DSA-44,512,179,518056,532,1538594,85,246878
ML-DSA-44,512,187,542677,498,1441793,85,246181
ML-DSA-44,512,184,533281,236,682137,85,246762
ML-DSA-44,512,169,490361,560,1619216,85,247226
ML-DSA-44,512,174,503382,349,1010476,86,247022
ML-DSA-44,512,175,506775,445,1288644,85,245948
ML-DSA-44,512,178,517215,475,1374628,85,246964
ML-DSA-44,512,169,489549,289,838013,85,246384
ML-DSA-44,512,172,497814,225,653399,85,245659
ML-DSA-44,512,211,609493,536,1552138,85,246906
ML-DSA-44,512,188,543779,279,807882,85,246006
ML-DSA-44,512,171,494624,1020,2953303,85,247254
ML-DSA-44,512,176,509733,419,1211214,86,251024
ML-DSA-44,512,165,478500,866,2504933,85,247602
ML-DSA-44,512,177,513852,348,1007141,85,246065
ML-DSA-44,512,167,483749,775,2242077,85,246965
ML-DSA-44,512,197,571996,225,649948,85,245950
ML-DSA-44,512,170,493580,495,1431498,86,249167
ML-DSA-44,512,181,524755,814,2355090,85,246268
ML-DSA-44,512,167,482067,534,1546512,85,246412
ML-DSA-44,512,166,482125,279,807013,88,254910
ML-DSA-44,512,169,489839,225,651311,85,245892
ML-DSA-44,512,164,474730,226,652906,89,257085
ML-DSA-44,512,167,483169,293,848974,85,246703
ML-DSA-44,512,165,477137,491,1422798,85,246124
ML-DSA-44,512,164,473831,476,1380255,86,246355
ML-DSA-44,512,166,481139,602,1742523,85,246587
ML-DSA-44,512,165,477311,348,1006676,85,246239
ML-DSA-44,512,199,578028,280,813073,85,245950
ML-DSA-44,512,167,483401,288,833373,85,246964
ML-DSA-44,512,164,476934,293,847873,85,246645
ML-DSA-44,512,180,521884,336,972631,85,247022
ML-DSA-44,512,165,478964,224,646381,91,265061
ML-DSA-44,512,163,471656,389,1126854,85,245921
ML-DSA-44,512,167,484474,300,867477,85,246529
ML-DSA-44,512,165,478094,309,895259,92,267525
ML-DSA-44,512,173,501990,393,1136481,85,246819
ML-DSA-44,512,167,482879,672,1947147,85,246210
ML-DSA-44,512,171,496625,293,847844,85,246211
ML-DSA-44,512,167,483227,293,848511,89,258390
ML-DSA-44,512,165,477717,595,1722252,85,245660
ML-DSA-44,512,165,478993,526,1523805,85,245775
ML-DSA-44,512,180,522377,226,653284,85,246587
ML-DSA-44,512,164,473716,699,2023156,85,246094
ML-DSA-44,512,231,670161,277,801502,89,258622
ML-DSA-44,512,168,484300,811,2348594,85,245949
ML-DSA-44,512,185,537805,427,1235225,102,294698
ML-DSA-44,512,169,489288,614,1777091,89,256302
ML-DSA-44,512,184,533658,228,659460,86,247486
ML-DSA-44,512,182,529453,526,1522500,101,294900
ML-DSA-44,512,347,1005024,249,721868,86,247197
ML-DSA-44,512,176,510893,495,1433266,94,272107
ML-DSA-44,512,169,489723,730,2110533,85,247225
ML-DSA-44,512,183,527887,911,2638855,86,246876
ML-DSA-44,512,186,538791,436,1260398,85,246327
ML-DSA-44,512,169,488650,232,671524,102,295422
ML-DSA-44,512,176,510197,1056,3055382,89,258130
ML-DSA-44,512,173,500019,371,1074189,85,247022
ML-DSA-44,512,172,496915,225,652268,85,246036
ML-DSA-44,512,174,503121,609,1762910,94,271353
ML-DSA-44,512,177,511821,225,651050,99,288318
ML-DSA-44,512,172,500801,620,1792461,85,247312
ML-DSA-44,512,191,554103,482,1394378,86,248211
ML-DSA-44,512,172,498191,237,686836,88,255925
ML-DSA-44,512,171,496538,1114,3225004,97,280923
ML-DSA-44,512,170,492565,438,1267357,85,246907
ML-DSA-44,512,540,1564173,433,1252713,116,337270
ML-DSA-44,512,186,538849,295,855413,90,258129
ML-DSA-44,512,174,505006,298,861821,89,257114
ML-DSA-44,512,173,500337,697,2017762,86,247950
ML-DSA-44,512,170,494189,243,701945,87,251459
ML-DSA-44,512,185,535514,293,847901,85,247022
ML-DSA-44,512,183,532672,448,1294560,85,247341
ML-DSA-44,512,191,551667,232,673293,85,247109
ML-DSA-44,512,174,503092,934,2703322,100,289101
ML-DSA-44,512,175,507210,282,814871,100,290116
ML-DSA-44,512,174,505238,669,1936272,90,260768
ML-DSA-44,512,185,535630,854,2470365,85,247428
ML-DSA-44,512,182,526524,292,845176,85,246326
ML-DSA-44,512,168,488012,556,1607267,85,246732
ML-DSA-44,512,174,504107,427,1234385,85,246268
ML-DSA-44,512,180,521710,827,2394849,86,246935
ML-DSA-44,512,173,501120,229,663259,85,246385
ML-DSA-44,512,165,478442,238,688808,89,256157
ML-DSA-44,512,181,525103,351,1015841,100,288405
ML-DSA-44,512,200,579971,351,1017813,86,246703
ML-DSA-44,512,173,501642,302,873190,87,251313
ML-DSA-44,512,180,522087,358,1034662,85,247022
ML-DSA-44,512,179,520985,226,651861,85,246325
ML-DSA-44,512,180,523044,228,658591,85,246645
ML-DSA-44,512,179,517853,484,1401773,85,247109
ML-DSA-44,512,177,513097,805,2329773,89,257549
ML-DSA-44,512,177,513271,363,1052961,85,246413
ML-DSA-44,512,175,507007,238,689099,85,246153
ML-DSA-44,512,401,1160464,302,874815,93,269497
ML-DSA-44,512,195,562600,288,835664,86,247979
ML-DSA-44,512,190,550449,234,678571,91,263261
ML-DSA-44,512,190,551435,366,1058036,85,246964
ML-DSA-44,512,196,567704,233,674511,85,246616
ML-DSA-44,512,192,554915,361,1044551,85,247195
ML-DSA-44,512,187,539458,789,2283924,85,248356
ML-DSA-44,512,197,571271,622,1799508,87,252561
ML-DSA-44,512,212,614308,1756,5083642,86,249662
ML-DSA-44,512,426,1235429,329,950475,85,248124
ML-DSA-44,512,196,567008,350,1013608,96,278429
ML-DSA-44,512,214,621905,504,1459715,87,252504
ML-DSA-44,512,210,610305,434,1254975,85,247544
ML-DSA-44,512,203,585655,302,876409,91,260885
ML-DSA-44,512,193,560077,302,874988,86,246181
ML-DSA-44,512,194,562948,440,1274753,98,283300
ML-DSA-44,512,439,1272114,258,746605,85,247920
ML-DSA-44,512,434,1257469,380,1099912,90,262218
ML-DSA-44,512,436,1265009,638,1844691,90,263262
ML-DSA-44,512,219,636115,228,659750,107,309662
ML-DSA-44,512,209,606709,611,1766361,85,248530
ML-DSA-44,512,214,621064,288,833402,85,246731
ML-DSA-44,512,190,552682,288,831691,93,269990
ML-DSA-44,512,362,1049597,353,1022830,86,250763
ML-DSA-44,512,177,513155,289,836418,88,255375
ML-DSA-44,512,168,488737,722,2088406,85,247746
ML-DSA-44,512,192,555814,485,1404498,86,247631
ML-DSA-44,512,187,540821,356,1030631,87,250763
ML-DSA-44,512,175,506775,597,1728690,88,255954
ML-DSA-44,512,173,502019,236,682457,85,246152
ML-DSA-44,512,168,487809,241,699074,86,248965
ML-DSA-44,512,168,484764,477,1380400,88,255577
ML-DSA-44,512,169,488563,1075,3112917,86,247689
ML-DSA-44,512,176,510023,425,1227918,88,257404
ML-DSA-44,512,186,538936,298,861184,85,247022
ML-DSA-44,512,168,486011,480,1389274,85,247457
ML-DSA-44,512,171,493754,384,1114006,86,246703
ML-DSA-44,512,168,485953,1124,3253741,88,253170
ML-DSA-44,512,195,565066,410,1187144,97,282170
ML-DSA-44,512,169,490158,299,864229,96,277531
ML-DSA-44,512,173,500685,339,981127,85,246703
ML-DSA-44,512,182,526843,227,655893,85,246703
ML-DSA-44,512,169,489607,243,701046,85,248588
ML-DSA-44,512,174,504455,425,1229600,86,247602
ML-DSA-44,512,173,501526,440,1272172,85,247370
ML-DSA-44,512,179,516809,310,896883,85,246559
ML-DSA-44,512,190,550623,302,875481,86,247109
ML-DSA-44,512,192,556684,672,1945407,85,247718
ML-DSA-44,512,196,568169,298,861967,85,246994
ML-DSA-44,512,186,539023,241,697769,85,247631
ML-DSA-44,512,179,518491,296,856631,89,257172
ML-DSA-44,512,468,1353691,636,1841471,86,248037
ML-DSA-44,512,237,687097,329,951577,123,356787
ML-DSA-44,512,253,733932,968,2801864,128,368097
ML-DSA-44,512,261,757799,894,2587612,126,364530
ML-DSA-44,512,187,539690,446,1293400,86,247312
ML-DSA-44,512,171,496103,371,1073493,85,246818
ML-DSA-44,512,188,544156,515,1490194,91,263204
ML-DSA-44,512,245,707745,819,2370518,198,573214
ML-DSA-44,512,211,609145,561,1623941,85,247950
ML-DSA-44,512,207,599720,745,2158586,86,247892
ML-DSA-44,512,198,573939,362,1047973,85,247543
ML-DSA-44,512,525,1521311,427,1235284,125,362326
ML-DSA-44,512,187,542358,422,1221219,85,246354
ML-DSA-44,512,183,530439,675,1954832,86,246587
ML-DSA-44,512,171,495639,576,1667383,87,252300
ML-DSA-44,512,175,506108,1184,3427307,180,521275
ML-DSA-44,512,404,1171310,436,1261529,85,246907
ML-DSA-44,512,168,488012,522,1511654,89,257375
ML-DSA-44,512,167,484242,534,1544627,85,246500
ML-DSA-44,512,167,485170,473,1368771,92,265785
ML-DSA-44,512,167,483865,580,1680347,85,245717
ML-DSA-44,512,166,482125,351,1014420,85,246616
ML-DSA-44,512,167,484010,368,1064880,92,266248
ML-DSA-44,512,171,496625,223,645830,85,245978
ML-DSA-44,512,171,493029,749,2168039,91,265698
ML-DSA-44,512,167,484039,229,661577,85,246732
ML-DSA-44,512,164,474933,411,1191755,86,247340
ML-DSA-44,512,168,485025,281,814784,86,247167
ML-DSA-44,512,238,690200,250,722187,85,247225
ML-DSA-44,512,399,1154983,812,2351349,193,557612
ML-DSA-44,512,645,1866498,450,1301926,125,362007
ML-DSA-44,512,255,738688,506,1466704,124,359020
ML-DSA-44,512,205,595457,229,662998,96,280314
ML-DSA-44,512,176,510458,225,651022,88,255142
