Algoritmo,n,Keygen_us,Keygen_ciclos,Sign_us,Sign_ciclos,Verify_us,Verify_ciclos
ML-DSA-44,512,179,519506,226,653602,86,250444
ML-DSA-44,512,176,510806,230,665464,87,251923
ML-DSA-44,512,176,508979,393,1138511,92,265524
ML-DSA-44,512,182,528583,641,1855565,91,261435
ML-DSA-44,512,180,522493,285,823600,87,252590
ML-DSA-44,512,175,508573,1842,5330461,87,252677
ML-DSA-44,512,178,514431,286,828762,87,251720
ML-DSA-44,512,178,516258,231,669262,88,252301
ML-DSA-44,512,177,511647,296,857501,87,252126
ML-DSA-44,512,177,512546,286,828327,87,252272
ML-DSA-44,512,176,508892,801,2319767,87,253083
ML-DSA-44,512,169,490100,784,2268814,87,252793
ML-DSA-44,512,182,526727,432,1250451,87,252502
ML-DSA-44,512,177,514054,783,2266553,87,252097
ML-DSA-44,512,187,542764,591,1708563,87,253315
ML-DSA-44,512,192,554770,396,1146080,87,253227
ML-DSA-44,512,171,495871,800,2313967,87,252619
ML-DSA-44,512,180,523392,581,1683972,87,252329
ML-DSA-44,512,177,512952,232,671089,91,262392
ML-DSA-44,512,180,519564,227,658387,88,252504
ML-DSA-44,512,176,511705,989,2864184,87,253112
ML-DSA-44,512,177,513387,746,2160471,89,256534
ML-DSA-44,512,177,512111,228,660213,87,252155
ML-DSA-44,512,178,514083,288,833547,87,252503
ML-DSA-44,512,176,509646,1561,4518316,87,252676
ML-DSA-44,512,178,515939,539,1558373,87,252793
ML-DSA-44,512,178,514489,231,667842,87,252039
ML-DSA-44,512,178,516693,358,1035532,89,257288
ML-DSA-44,512,180,520666,1185,3430236,87,251778
ML-DSA-44,512,179,519825,296,855645,98,282460
ML-DSA-44,512,218,631968,373,1078365,87,252706
ML-DSA-44,512,188,545693,234,675613,87,252329
ML-DSA-44,512,174,504310,646,1870123,87,252503
ML-DSA-44,512,176,510313,978,2831183,87,252503
ML-DSA-44,512,170,493435,635,1836947,87,252271
ML-DSA-44,512,170,493435,288,836070,88,253779
ML-DSA-44,512,178,515533,303,877047,87,253837
ML-DSA-44,512,177,515504,228,660562,87,251777
ML-DSA-44,512,184,531309,356,1030370,87,252126
ML-DSA-44,512,177,511908,636,1840311,87,252126
ML-DSA-44,512,177,514808,371,1072275,87,252735
ML-DSA-44,512,176,510255,994,2879206,87,251778
ML-DSA-44,512,178,515881,231,668885,89,257143
ML-DSA-44,512,176,510632,286,826703,91,264045
ML-DSA-44,512,169,490129,1096,3170193,89,257520
ML-DSA-44,512,180,523276,345,999688,87,253547
ML-DSA-44,512,182,525248,228,660707,87,252329
ML-DSA-44,512,208,601837,520,1507565,88,253112
ML-DSA-44,512,206,596095,311,899174,115,334776
ML-DSA-44,512,296,857733,372,1078655,91,262740
ML-DSA-44,512,213,617468,306,886994,92,266104
ML-DSA-44,512,194,560744,286,828443,87,252996
ML-DSA-44,512,177,514431,346,1001196,87,253026
ML-DSA-44,512,171,493377,355,1027819,87,252533
ML-DSA-44,512,179,518578,410,1187376,87,251575
ML-DSA-44,512,181,523276,604,1749077,88,256360
ML-DSA-44,512,178,515765,480,1390695,88,252358
ML-DSA-44,512,185,535717,303,876235,88,253896
ML-DSA-44,512,178,515301,231,668044,87,252097
ML-DSA-44,512,181,527104,754,2183932,87,252213
ML-DSA-44,512,177,513503,522,1510117,87,251575
ML-DSA-44,512,180,522986,284,820439,87,252271
ML-DSA-44,512,183,531048,228,660214,92,264278
ML-DSA-44,512,178,515562,456,1319442,88,253489
ML-DSA-44,512,178,517476,229,665086,88,253924
ML-DSA-44,512,176,509762,347,1004212,87,252619
ML-DSA-44,512,177,510255,231,669697,87,252503
ML-DSA-44,512,218,631243,406,1176501,91,263349
ML-DSA-44,512,184,532614,319,922577,88,256650
ML-DSA-44,512,181,525799,674,1952656,87,252561
ML-DSA-44,512,182,528090,302,874407,87,251923
ML-DSA-44,512,178,514634,228,658473,88,254997
ML-DSA-44,512,182,527452,282,816785,87,250792
ML-DSA-44,512,173,501497,923,2672524,90,258738
ML-DSA-44,512,177,512749,233,674192,88,252707
ML-DSA-44,512,179,516258,407,1180213,91,263262
ML-DSA-44,512,176,510487,234,675179,87,252619
ML-DSA-44,512,178,515620,231,669581,87,252038
ML-DSA-44,512,180,520376,283,819511,87,250590
ML-DSA-44,512,176,508921,226,654530,87,251053
ML-DSA-44,512,178,515678,231,668305,87,252213
ML-DSA-44,512,178,514924,534,1546947,92,266568
ML-DSA-44,512,179,519130,421,1218580,87,251053
ML-DSA-44,512,178,517360,283,819279,91,261696
ML-DSA-44,512,177,511096,411,1189145,87,252358
ML-DSA-44,512,182,528525,549,1588968,87,252532
ML-DSA-44,512,176,510429,233,673438,87,252647
ML-DSA-44,512,191,553958,300,868376,87,251865
ML-DSA-44,512,602,1744553,631,1825869,126,366531
ML-DSA-44,512,223,644728,313,906656,88,253170
ML-DSA-44,512,197,570720,432,1248914,98,286230
ML-DSA-44,512,215,623964,362,1045421,87,253778
ML-DSA-44,512,218,633389,614,1777816,94,270395
ML-DSA-44,512,262,758988,945,2733917,131,379784
ML-DSA-44,512,238,691012,871,2520448,92,266104
ML-DSA-44,512,214,619440,436,1261993,88,255460
ML-DSA-44,512,199,576549,300,867767,89,256244
ML-DSA-44,512,207,600358,233,674220,87,250589
ML-DSA-44,512,223,646410,246,710964,86,250793
ML-DSA-44,512,263,762700,659,1907504,128,369749
ML-DSA-44,512,280,809709,514,1487352,126,366966
ML-DSA-44,512,282,815625,519,1503273,132,383032
ML-DSA-44,512,280,811652,1729,5004530,89,257926
ML-DSA-44,512,237,684748,383,1108293,87,251777
ML-DSA-44,512,279,808636,1143,3306406,126,364849
ML-DSA-44,512,275,796949,339,980287,127,366415
ML-DSA-44,512,576,1668254,1489,4309922,130,376652
ML-DSA-44,512,612,1773872,668,1934155,129,371345
ML-DSA-44,512,261,756639,499,1442430,127,368010
ML-DSA-44,512,258,748171,516,1495327,129,373201
ML-DSA-44,512,262,758843,615,1779904,126,367082
ML-DSA-44,512,262,759017,1440,4167851,135,392196
ML-DSA-44,512,607,1760474,851,2463695,411,1189464
ML-DSA-44,512,276,799211,836,2419672,128,370011
ML-DSA-44,512,216,625095,467,1350791,86,250096
ML-DSA-44,512,200,581450,850,2459751,87,250096
ML-DSA-44,512,218,633998,248,717199,87,251430
ML-DSA-44,512,213,617642,426,1231630,87,250879
ML-DSA-44,512,219,636376,425,1229745,87,250908
ML-DSA-44,512,207,598879,707,2046095,86,249487
ML-DSA-44,512,204,591948,557,1611008,87,251024
ML-DSA-44,512,216,624834,370,1071463,87,251487
ML-DSA-44,512,215,622601,888,2570966,90,259869
ML-DSA-44,512,198,575505,231,668711,92,265611
ML-DSA-44,512,210,608565,491,1421667,86,251430
ML-DSA-44,512,232,673496,383,1108322,89,257723
ML-DSA-44,512,210,609899,286,829226,86,250793
ML-DSA-44,512,175,507297,357,1032632,86,250763
ML-DSA-44,512,417,1206487,916,2653297,87,254331
ML-DSA-44,512,221,639276,425,1231775,88,255084
ML-DSA-44,512,275,795963,430,1244883,133,384133
ML-DSA-44,512,267,773169,342,991916,127,365777
ML-DSA-44,512,251,728915,541,1565855,128,368329
ML-DSA-44,512,223,645598,233,674859,100,287825
ML-DSA-44,512,271,783174,595,1724166,130,374622
ML-DSA-44,512,271,784595,1239,3587010,133,385642
ML-DSA-44,512,269,780506,415,1199701,128,373027
ML-DSA-44,512,255,739906,596,1724340,130,374941
ML-DSA-44,512,575,1664397,555,1606310,129,374738
ML-DSA-44,512,271,785900,749,2166387,132,382017
ML-DSA-44,512,577,1672140,454,1313729,127,366386
ML-DSA-44,512,212,614104,308,892736,91,263784
ML-DSA-44,512,269,779520,1108,3207748,129,373056
ML-DSA-44,512,398,1154606,230,666449,87,250821
ML-DSA-44,512,219,632722,359,1039390,87,250444
ML-DSA-44,512,269,778360,338,978228,128,371519
ML-DSA-44,512,259,749621,338,980113,132,381147
ML-DSA-44,512,266,770675,1451,4199026,126,364906
ML-DSA-44,512,261,754986,434,1256918,126,365284
ML-DSA-44,512,282,817887,334,967005,127,368096
ML-DSA-44,512,256,740950,599,1733272,135,390485
ML-DSA-44,512,270,785233,334,967585,124,360354
ML-DSA-44,512,473,1372193,837,2420804,166,481169
ML-DSA-44,512,448,1298069,361,1045073,87,251460
ML-DSA-44,512,220,639305,382,1104522,86,250067
ML-DSA-44,512,280,811275,513,1485438,93,271150
ML-DSA-44,512,241,698262,495,1433180,133,384018
ML-DSA-44,512,263,762265,339,982404,131,377609
ML-DSA-44,512,451,1307407,334,964627,87,252591
ML-DSA-44,512,214,619991,300,869710,87,251749
ML-DSA-44,512,252,732366,695,2010715,131,379435
ML-DSA-44,512,609,1764940,568,1643459,133,383989
ML-DSA-44,512,205,595457,443,1281336,88,254823
ML-DSA-44,512,271,783261,340,985477,127,366850
ML-DSA-44,512,254,734802,862,2494754,125,363312
ML-DSA-44,512,210,607782,237,686169,90,261260
ML-DSA-44,512,318,921852,357,1034285,87,250559
ML-DSA-44,512,205,595805,1033,2989436,90,262044
ML-DSA-44,512,210,611117,296,858400,86,250039
ML-DSA-44,512,208,602707,394,1141498,105,304761
ML-DSA-44,512,220,638551,304,878294,86,250299
ML-DSA-44,512,206,596965,244,704149,86,250445
ML-DSA-44,512,259,750056,616,1782572,126,367169
ML-DSA-44,512,258,749099,350,1013057,127,365747
ML-DSA-44,512,281,812928,338,978460,127,368649
ML-DSA-44,512,216,627995,237,684399,89,258796
ML-DSA-44,512,228,660417,374,1084571,88,254214
ML-DSA-44,512,285,826616,975,2821613,88,254156
ML-DSA-44,512,187,543547,300,866026,87,253547
ML-DSA-44,512,185,535775,486,1405658,86,249226
ML-DSA-44,512,178,514982,1644,4757536,86,249516
ML-DSA-44,512,180,522058,228,657749,86,249284
ML-DSA-44,512,179,519825,412,1192162,87,250966
ML-DSA-44,512,180,522812,354,1024425,87,250995
ML-DSA-44,512,176,509675,772,2234944,87,251372
ML-DSA-44,512,176,511183,934,2702017,200,580319
ML-DSA-44,512,205,592702,1334,3861233,87,251343
ML-DSA-44,512,168,486678,233,674656,86,250242
ML-DSA-44,512,169,487780,294,850251,87,252822
ML-DSA-44,512,166,481661,230,664390,86,250705
ML-DSA-44,512,164,474469,619,1791562,86,249226
ML-DSA-44,512,163,472961,488,1410357,86,248936
ML-DSA-44,512,164,475194,281,815132,86,248617
ML-DSA-44,512,164,473860,231,669204,87,251169
ML-DSA-44,512,164,475600,395,1145269,86,249110
ML-DSA-44,512,167,484822,226,653602,86,249371
ML-DSA-44,512,161,467480,284,821164,86,250589
ML-DSA-44,512,166,480385,572,1656190,87,250385
ML-DSA-44,512,162,470061,599,1734025,86,249400
ML-DSA-44,512,163,472845,352,1016421,86,249371
ML-DSA-44,512,168,485721,499,1445446,90,259869
ML-DSA-44,512,162,468031,229,664709,87,249806
ML-DSA-44,512,162,470583,479,1384605,86,249631
ML-DSA-44,512,164,475049,338,979214,86,249545
ML-DSA-44,512,166,482357,707,2046095,86,248994
ML-DSA-44,512,175,506804,230,666825,86,249864
ML-DSA-44,512,168,486214,228,660243,90,259347
ML-DSA-44,512,164,473367,226,655690,86,249081
ML-DSA-44,512,164,475136,460,1332493,86,249952
ML-DSA-44,512,165,479254,474,1373266,86,249400
ML-DSA-44,512,163,472120,460,1332028,89,258825
ML-DSA-44,512,182,525219,970,2808071,86,249314
ML-DSA-44,512,167,482473,409,1184244,86,249545
ML-DSA-44,512,165,476934,812,2352363,87,249632
ML-DSA-44,512,166,480240,531,1538363,86,248704
ML-DSA-44,512,163,473570,233,674338,88,253547
ML-DSA-44,512,171,494885,285,825572,88,253489
ML-DSA-44,512,171,496074,549,1589287,88,253054
ML-DSA-44,512,168,487954,341,988117,89,256620
ML-DSA-44,512,165,478993,353,1019350,86,248966
ML-DSA-44,512,166,481024,227,656879,86,250125
ML-DSA-44,512,163,471714,228,659750,86,249343
ML-DSA-44,512,165,479544,517,1494892,86,249429
ML-DSA-44,512,168,486562,459,1329621,87,249835
ML-DSA-44,512,164,474904,1999,5786631,92,265698
ML-DSA-44,512,176,510197,396,1145935,87,250183
ML-DSA-44,512,172,499061,628,1817111,92,265292
ML-DSA-44,512,167,485112,663,1919307,88,254736
ML-DSA-44,512,171,494828,551,1594043,89,259260
ML-DSA-44,512,171,493319,356,1033212,87,254098
ML-DSA-44,512,166,480704,229,662244,110,319754
ML-DSA-44,512,167,482821,228,659953,87,251952
ML-DSA-44,512,165,478123,231,669755,87,251227
ML-DSA-44,512,165,475861,536,1551210,87,251489
ML-DSA-44,512,166,480008,341,986145,86,250879
ML-DSA-44,512,170,492102,394,1142223,87,250793
ML-DSA-44,512,168,486040,230,667028,87,251575
ML-DSA-44,512,165,478297,227,656415,90,261319
ML-DSA-44,512,167,483256,296,855848,87,250878
ML-DSA-44,512,165,478616,906,2621281,87,252329
ML-DSA-44,512,162,470960,339,981592,86,249023
ML-DSA-44,512,164,474991,434,1255874,86,248733
ML-DSA-44,512,165,475861,700,2027999,87,250734
ML-DSA-44,512,165,479718,230,665898,86,249284
ML-DSA-44,512,194,562513,300,868782,87,251720
ML-DSA-44,512,174,503295,881,2550230,87,250502
ML-DSA-44,512,167,483053,546,1580152,87,251053
ML-DSA-44,512,162,468901,230,667203,87,249458
ML-DSA-44,512,164,476441,447,1292356,89,257577
ML-DSA-44,512,162,470293,226,654094,86,248906
ML-DSA-44,512,166,479515,759,2199099,92,265814
ML-DSA-44,512,175,508689,764,2212527,89,255287
ML-DSA-44,512,173,498713,960,2779911,88,253924
ML-DSA-44,512,166,480124,230,666419,87,250821
ML-DSA-44,512,169,489578,295,855557,86,250646
ML-DSA-44,512,166,481690,228,659402,88,253460
ML-DSA-44,512,163,472091,336,971211,89,259608
ML-DSA-44,512,167,481313,228,661895,87,250183
ML-DSA-44,512,164,474150,422,1223365,87,249429
ML-DSA-44,512,164,473077,712,2062567,87,250473
ML-DSA-44,512,164,473252,228,660214,86,250532
ML-DSA-44,512,166,482096,282,817133,87,250473
ML-DSA-44,512,165,478704,374,1083962,87,252474
ML-DSA-44,512,188,543982,231,667957,88,256185
ML-DSA-44,512,514,1486946,609,1761692,87,251865
ML-DSA-44,512,174,506543,347,1006329,87,251315
ML-DSA-44,512,170,490535,283,819192,87,251198
ML-DSA-44,512,178,516722,294,850367,86,249922
ML-DSA-44,512,176,511908,228,659692,90,259724
ML-DSA-44,512,175,508486,225,652007,86,249690
ML-DSA-44,512,178,516171,421,1219827,87,249457
ML-DSA-44,512,175,505702,505,1460498,86,249575
ML-DSA-44,512,170,491550,225,652934,86,249603
ML-DSA-44,512,179,516229,292,845582,86,249720
ML-DSA-44,512,176,509008,299,866085,86,249400
ML-DSA-44,512,174,504687,390,1129231,90,259985
ML-DSA-44,512,166,481893,334,966193,86,249865
ML-DSA-44,512,169,488737,534,1545991,86,248936
ML-DSA-44,512,175,506340,231,669204,88,253460
ML-DSA-44,512,174,505499,1087,3145717,86,249371
ML-DSA-44,512,169,489056,967,2798152,89,259318
ML-DSA-44,512,185,535282,461,1335566,86,249400
ML-DSA-44,512,197,569502,953,2760452,88,254243
ML-DSA-44,512,226,656386,229,662679,87,250211
ML-DSA-44,512,261,756726,339,980925,126,366734
ML-DSA-44,512,262,760670,437,1265879,124,360499
ML-DSA-44,512,276,801473,595,1722745,127,366473
ML-DSA-44,512,269,779230,340,983041,132,382684
ML-DSA-44,512,208,605317,705,2040933,88,254678
ML-DSA-44,512,222,643858,419,1211214,88,253809
ML-DSA-44,512,272,788394,777,2248341,128,370823
ML-DSA-44,512,276,801212,416,1203413,129,373317
ML-DSA-44,512,202,586989,233,676048,87,251952
ML-DSA-44,512,174,503875,565,1634817,86,251314
ML-DSA-44,512,192,556510,253,731235,88,255141
ML-DSA-44,512,197,570720,496,1434514,90,261899
ML-DSA-44,512,274,795673,697,2017964,127,367314
ML-DSA-44,512,277,804460,611,1768333,127,366473
ML-DSA-44,512,466,1349167,808,2340532,127,369199
ML-DSA-44,512,212,613988,795,2299467,87,253170
ML-DSA-44,512,287,831227,414,1199237,130,376478
ML-DSA-44,512,272,789032,419,1212577,126,364675
ML-DSA-44,512,227,658938,383,1107829,87,252880
ML-DSA-44,512,193,560338,1079,3122836,89,258854
ML-DSA-44,512,202,587192,240,695883,87,250009
ML-DSA-44,512,210,609638,811,2347956,91,262074
ML-DSA-44,512,273,791091,957,2771123,127,368126
ML-DSA-44,512,271,785523,347,1003458,126,365516
ML-DSA-44,512,395,1143587,347,1005140,87,251633
ML-DSA-44,512,191,554538,251,728509,87,251691
ML-DSA-44,512,203,588932,368,1065431,87,252474
ML-DSA-44,512,188,545142,286,826732,87,251748
ML-DSA-44,512,199,574954,232,672045,87,251053
ML-DSA-44,512,202,583306,295,855819,114,329875
ML-DSA-44,512,220,637594,826,2391397,87,252446
ML-DSA-44,512,210,607434,720,2083766,87,251603
ML-DSA-44,512,206,594471,351,1017697,87,250502
ML-DSA-44,512,189,545345,434,1258948,86,250878
ML-DSA-44,512,197,571764,506,1463079,97,280517
ML-DSA-44,512,275,795905,505,1460904,127,367256
ML-DSA-44,512,423,1227686,916,2651586,88,252851
ML-DSA-44,512,200,581508,258,747446,87,251517
ML-DSA-44,512,194,561498,448,1297460,87,249806
ML-DSA-44,512,206,597139,965,2795861,87,251865
ML-DSA-44,512,269,779520,350,1014651,127,366154
ML-DSA-44,512,261,756784,1514,4381465,129,372505
ML-DSA-44,512,268,778331,517,1496660,128,369837
ML-DSA-44,512,318,921446,324,937599,97,279415
ML-DSA-44,512,216,627705,490,1417636,88,252880
ML-DSA-44,512,267,772850,452,1308654,129,375753
ML-DSA-44,512,218,632548,252,728973,87,252765
ML-DSA-44,512,213,617236,481,1393362,87,251053
ML-DSA-44,512,210,608681,428,1237981,91,262856
ML-DSA-44,512,205,592876,294,852281,87,251865
ML-DSA-44,512,220,636666,464,1344556,89,255866
ML-DSA-44,512,220,637420,231,667870,87,251111
ML-DSA-44,512,260,752144,504,1460730,126,365081
ML-DSA-44,512,210,608768,370,1072797,86,249459
ML-DSA-44,512,443,1283163,519,1503621,201,580145
ML-DSA-44,512,181,527104,285,822556,87,251865
ML-DSA-44,512,195,565790,310,895636,87,251923
ML-DSA-44,512,258,746373,612,1772248,126,364037
ML-DSA-44,512,430,1244999,1483,4292493,130,376362
ML-DSA-44,512,297,860140,721,2087187,129,371403
ML-DSA-44,512,548,1587431,348,1005778,127,367459
ML-DSA-44,512,265,768442,855,2472539,134,389034
ML-DSA-44,512,261,753942,614,1778540,133,385352
ML-DSA-44,512,268,776678,493,1427496,130,374447
ML-DSA-44,512,605,1751832,824,2385743,126,365574
ML-DSA-44,512,262,759046,517,1498488,126,363544
ML-DSA-44,512,261,756610,718,2077473,126,363805
ML-DSA-44,512,443,1280640,770,2229724,86,250212
ML-DSA-44,512,214,621702,309,895142,102,294264
ML-DSA-44,512,607,1756965,495,1433441,126,364240
ML-DSA-44,512,442,1279741,948,2743777,124,361370
ML-DSA-44,512,608,1759517,713,2064626,126,365284
ML-DSA-44,512,262,761975,440,1272984,129,374651
ML-DSA-44,512,260,752231,544,1576556,130,373984
ML-DSA-44,512,269,780622,709,2053113,127,366792
ML-DSA-44,512,277,800719,1049,3037750,87,250647
ML-DSA-44,512,179,518955,310,896737,98,284723
ML-DSA-44,512,197,569589,1427,4131253,87,250385
ML-DSA-44,512,258,748577,771,2231955,129,374593
ML-DSA-44,512,275,797384,356,1031414,128,369344
ML-DSA-44,512,212,614801,581,1682464,87,252473
ML-DSA-44,512,613,1779179,450,1304681,128,369518
ML-DSA-44,512,274,792657,761,2204087,132,381988
ML-DSA-44,512,234,677788,355,1026948,98,284519
ML-DSA-44,512,262,758031,687,1990095,126,365052
ML-DSA-44,512,226,654878,727,2103051,87,250793
ML-DSA-44,512,200,581131,250,724884,87,250822
ML-DSA-44,512,189,548738,587,1699458,92,264393
ML-DSA-44,512,225,649223,296,857617,100,290609
ML-DSA-44,512,586,1698762,747,2162269,136,391094
ML-DSA-44,512,220,639218,1343,3887769,195,564195
ML-DSA-44,512,194,563789,228,660272,88,254504
ML-DSA-44,512,184,532991,357,1032834,86,249139
ML-DSA-44,512,178,515359,757,2189152,86,249981
ML-DSA-44,512,173,500076,750,2171317,88,254475
ML-DSA-44,512,191,553523,625,1809744,87,251517
ML-DSA-44,512,214,619063,301,872870,86,249371
ML-DSA-44,512,182,525393,286,829342,93,267844
ML-DSA-44,512,429,1241403,355,1029848,87,252069
ML-DSA-44,512,199,575853,745,2155830,87,252619
ML-DSA-44,512,201,582088,243,704294,91,262624
ML-DSA-44,512,597,1729995,674,1949670,126,364906
ML-DSA-44,512,429,1241229,1263,3655508,86,250966
ML-DSA-44,512,211,613060,787,2277892,91,262218
ML-DSA-44,512,641,1858523,729,2110794,121,348638
ML-DSA-44,512,225,650789,660,1911999,87,250909
ML-DSA-44,512,244,706614,370,1071840,87,250590
ML-DSA-44,512,193,558482,490,1418331,92,266162
ML-DSA-44,512,189,548999,312,902509,86,250154
ML-DSA-44,512,209,605491,412,1191059,86,250386
ML-DSA-44,512,188,542329,231,670276,87,250937
ML-DSA-44,512,178,514402,797,2307501,87,250648
ML-DSA-44,512,177,513039,764,2211336,86,250995
ML-DSA-44,512,179,519129,235,681964,87,250589
ML-DSA-44,512,179,518520,683,1976205,87,253142
ML-DSA-44,512,201,582784,538,1558430,87,251546
ML-DSA-44,512,202,584814,495,1432310,87,250938
ML-DSA-44,512,180,520898,295,855848,95,272658
ML-DSA-44,512,178,516084,1275,3690714,87,251836
ML-DSA-44,512,184,533571,699,2024258,87,250299
ML-DSA-44,512,183,528786,806,2332528,86,250415
ML-DSA-44,512,193,561962,239,693622,88,255345
ML-DSA-44,512,181,524030,286,828240,87,251053
ML-DSA-44,512,175,508573,453,1311205,87,250618
ML-DSA-44,512,175,508979,284,821251,87,251517
ML-DSA-44,512,187,540299,296,855674,87,251778
ML-DSA-44,512,177,511299,689,1995606,87,251227
ML-DSA-44,512,170,491985,300,869275,93,267613
ML-DSA-44,512,172,499874,355,1026340,87,252445
ML-DSA-44,512,172,497756,231,668102,87,252706
ML-DSA-44,512,171,497031,290,837056,86,250908
ML-DSA-44,512,171,496219,368,1064619,90,260333
ML-DSA-44,512,169,489201,674,1951990,89,257346
ML-DSA-44,512,171,493348,540,1563506,92,265901
ML-DSA-44,512,176,508805,227,658880,86,249604
ML-DSA-44,512,175,507588,287,830212,86,249458
ML-DSA-44,512,175,505963,402,1164205,117,339213
ML-DSA-44,512,170,494595,419,1215477,87,251981
ML-DSA-44,512,175,506543,351,1016479,87,250821
ML-DSA-44,512,168,486620,295,853151,87,251749
ML-DSA-44,512,172,497031,465,1347050,91,261725
ML-DSA-44,512,170,491202,613,1775554,99,284519
ML-DSA-44,512,214,621499,1162,3364493,87,251140
ML-DSA-44,512,177,513764,369,1069288,86,250705
ML-DSA-44,512,170,493377,232,670973,87,251807
ML-DSA-44,512,178,516026,281,815567,87,250879
ML-DSA-44,512,172,498278,298,862460,86,250792
ML-DSA-44,512,167,484242,300,865737,87,251980
ML-DSA-44,512,168,486823,739,2138779,87,251343
ML-DSA-44,512,178,514663,283,820932,87,250734
ML-DSA-44,512,176,510893,406,1175776,87,250821
ML-DSA-44,512,177,510864,467,1351457,86,250850
ML-DSA-44,512,170,492246,412,1192045,86,250792
ML-DSA-44,512,178,515011,226,655806,87,250908
ML-DSA-44,512,187,540038,351,1017001,87,250792
ML-DSA-44,512,176,510284,405,1173427,87,250966
ML-DSA-44,512,173,500888,295,854340,90,260333
ML-DSA-44,512,172,499844,1257,3637615,87,251256
ML-DSA-44,512,170,492913,234,677643,87,251865
ML-DSA-44,512,169,491057,297,859125,87,251604
ML-DSA-44,512,173,502309,229,661113,88,256331
ML-DSA-44,512,166,480269,527,1526531,88,254649
ML-DSA-44,512,191,553552,234,679238,88,253895
ML-DSA-44,512,170,491260,573,1660800,91,261609
ML-DSA-44,512,179,520840,410,1185114,87,252038
ML-DSA-44,512,179,519738,421,1218117,87,250850
ML-DSA-44,512,167,483112,302,876670,88,252532
ML-DSA-44,512,170,492536,1277,3697355,87,252097
ML-DSA-44,512,178,516316,421,1218522,88,252677
ML-DSA-44,512,172,499032,231,667493,88,255026
ML-DSA-44,512,176,509124,365,1057195,87,250676
ML-DSA-44,512,169,489810,659,1908751,87,252214
ML-DSA-44,512,175,506891,623,1800929,87,252068
ML-DSA-44,512,179,518868,351,1017435,87,250793
ML-DSA-44,512,180,521304,236,683414,87,252561
ML-DSA-44,512,175,508747,423,1223858,90,259899
ML-DSA-44,512,171,493493,227,657749,87,252271
ML-DSA-44,512,173,499989,1924,5568725,89,258071
ML-DSA-44,512,168,488621,283,820759,87,250677
ML-DSA-44,512,191,552131,298,864722,87,251488
ML-DSA-44,512,177,511067,1232,3567435,91,263060
ML-DSA-44,512,171,496190,959,2774662,88,254243
ML-DSA-44,512,169,489955,724,2096584,88,254098
ML-DSA-44,512,170,494421,718,2076168,88,255838
ML-DSA-44,512,177,512430,233,673844,91,263233
ML-DSA-44,512,177,513474,339,981476,87,252183
ML-DSA-44,512,179,517708,294,852745,86,250270
ML-DSA-44,512,176,510922,662,1914609,87,252184
ML-DSA-44,512,169,489085,418,1210054,86,250270
ML-DSA-44,512,165,479834,1016,2939991,87,250502
ML-DSA-44,512,181,523450,560,1621970,87,250502
ML-DSA-44,512,181,524291,395,1145036,87,250560
ML-DSA-44,512,176,508399,230,664941,88,254968
ML-DSA-44,512,177,511241,719,2083563,91,261116
ML-DSA-44,512,177,514402,228,659634,87,250966
ML-DSA-44,512,172,497814,592,1712537,88,255781
ML-DSA-44,512,180,522580,400,1157998,98,281561
ML-DSA-44,512,193,558425,462,1337219,87,252533
ML-DSA-44,512,169,489230,413,1196453,87,251082
ML-DSA-44,512,166,483111,338,978518,91,260710
ML-DSA-44,512,168,488244,1000,2894838,86,250705
ML-DSA-44,512,166,483343,341,986232,88,255200
ML-DSA-44,512,166,480008,283,818322,87,251952
ML-DSA-44,512,172,501062,905,2622267,90,258999
ML-DSA-44,512,170,491608,597,1729299,96,277791
ML-DSA-44,512,172,499003,293,849845,86,250300
ML-DSA-44,512,169,489607,538,1555735,86,250648
ML-DSA-44,512,167,485750,300,870609,91,262798
ML-DSA-44,512,167,485895,282,817076,87,252010
ML-DSA-44,512,169,490042,288,833634,87,251808
ML-DSA-44,512,167,484155,341,986638,87,252097
ML-DSA-44,512,168,488331,282,817249,87,251865
ML-DSA-44,512,168,486447,853,2468248,87,252300
ML-DSA-44,512,167,486214,340,984666,87,252212
ML-DSA-44,512,173,502019,228,661026,86,251023
ML-DSA-44,512,169,489984,310,896767,87,251459
ML-DSA-44,512,181,522522,671,1944102,89,257578
ML-DSA-44,512,170,492768,351,1014536,87,251923
ML-DSA-44,512,173,499786,595,1723122,87,252532
ML-DSA-44,512,172,497263,598,1730227,87,251343
ML-DSA-44,512,169,489549,339,978867,86,250502
ML-DSA-44,512,176,511647,422,1221364,87,250763
ML-DSA-44,512,176,509907,226,655342,90,259753
ML-DSA-44,512,184,533832,228,658734,87,252851
ML-DSA-44,512,177,513822,256,741530,90,261667
ML-DSA-44,512,179,518955,229,662041,87,252823
ML-DSA-44,512,179,520753,546,1579398,87,252561
ML-DSA-44,512,181,524117,299,865563,87,251894
ML-DSA-44,512,177,514634,285,824876,87,250966
ML-DSA-44,512,179,518665,298,863127,87,252416
ML-DSA-44,512,182,528003,423,1224670,87,252183
ML-DSA-44,512,176,511154,233,673408,87,252618
ML-DSA-44,512,177,513706,407,1175921,87,252358
ML-DSA-44,512,171,496103,354,1025237,87,252039
ML-DSA-44,512,168,488186,552,1596827,87,252155
ML-DSA-44,512,170,492594,230,667812,87,253257
ML-DSA-44,512,179,518259,280,812029,87,250618
