Algoritmo,n,Keygen_us,Keygen_ciclos,Sign_us,Sign_ciclos,Verify_us,Verify_ciclos
ML-DSA-87,1024,518,1502751,556,1608195,221,641015
ML-DSA-87,1024,347,1004560,527,1525342,226,653486
ML-DSA-87,1024,470,1362565,692,2001522,223,645656
ML-DSA-87,1024,475,1376485,824,2383828,334,966628
ML-DSA-87,1024,471,1366161,2010,5816240,332,962887
ML-DSA-87,1024,512,1483379,632,1828856,347,1002443
ML-DSA-87,1024,325,940963,793,2296510,221,641857
ML-DSA-87,1024,322,932785,802,2322755,231,669638
ML-DSA-87,1024,355,1027702,427,1236386,229,664884
ML-DSA-87,1024,337,975357,437,1263935,236,685560
ML-DSA-87,1024,347,1004850,431,1246216,223,647425
ML-DSA-87,1024,349,1009287,918,2656631,223,645279
ML-DSA-87,1024,340,984695,1330,3848909,222,643480
ML-DSA-87,1024,338,978141,642,1858987,223,644902
ML-DSA-87,1024,336,972341,890,2576997,224,651137
ML-DSA-87,1024,328,948300,782,2262434,227,657082
ML-DSA-87,1024,331,959059,570,1648563,227,658532
ML-DSA-87,1024,323,935801,877,2538457,223,645569
ML-DSA-87,1024,339,982462,1649,4773023,225,650876
ML-DSA-87,1024,625,1812065,623,1801886,336,971790
ML-DSA-87,1024,473,1369032,1817,5260629,324,938556
ML-DSA-87,1024,748,2166706,630,1823781,331,956565
ML-DSA-87,1024,462,1336407,634,1835003,301,873074
ML-DSA-87,1024,323,935889,1523,4408203,224,649194
ML-DSA-87,1024,740,2142317,829,2400649,223,644960
ML-DSA-87,1024,311,898855,1198,3470314,223,643945
ML-DSA-87,1024,315,914370,787,2278037,229,661663
ML-DSA-87,1024,698,2020517,1229,3556386,221,641219
ML-DSA-87,1024,329,953346,528,1526009,222,644641
ML-DSA-87,1024,359,1038113,418,1211649,227,655719
ML-DSA-87,1024,300,868985,527,1525197,225,650238
ML-DSA-87,1024,300,866897,1263,3656813,251,725928
ML-DSA-87,1024,310,897724,806,2332963,221,640552
ML-DSA-87,1024,342,990843,678,1962546,226,656153
ML-DSA-87,1024,344,997194,747,2162588,223,645656
ML-DSA-87,1024,323,935888,591,1712769,335,972544
ML-DSA-87,1024,434,1256077,517,1498662,222,644641
ML-DSA-87,1024,343,995193,1010,2923403,229,661606
ML-DSA-87,1024,369,1070680,698,2019530,223,645424
ML-DSA-87,1024,334,969528,424,1230151,222,645424
ML-DSA-87,1024,324,938324,555,1605498,231,670103
ML-DSA-87,1024,322,932234,569,1647751,224,649687
ML-DSA-87,1024,315,914544,565,1635397,224,648179
ML-DSA-87,1024,370,1071869,599,1734606,340,984405
ML-DSA-87,1024,496,1434456,623,1805424,317,917966
ML-DSA-87,1024,484,1401773,616,1782717,332,959813
ML-DSA-87,1024,478,1385388,627,1816560,341,986203
ML-DSA-87,1024,468,1355837,641,1855159,339,982433
ML-DSA-87,1024,505,1460498,868,2512443,363,1050438
ML-DSA-87,1024,515,1493036,1091,3157433,364,1053744
ML-DSA-87,1024,472,1364450,1623,4698580,365,1057804
ML-DSA-87,1024,481,1392986,670,1938331,361,1044029
ML-DSA-87,1024,475,1375006,1310,3792968,361,1047567
ML-DSA-87,1024,479,1386461,1029,2978880,316,913645
ML-DSA-87,1024,479,1389332,798,2308950,312,902624
ML-DSA-87,1024,494,1434862,652,1887059,280,808636
ML-DSA-87,1024,497,1439415,800,2317245,356,1031240
ML-DSA-87,1024,495,1434166,623,1802176,332,960973
ML-DSA-87,1024,477,1382894,1800,5211097,229,661229
ML-DSA-87,1024,358,1034836,743,2152351,224,647453
ML-DSA-87,1024,303,877308,524,1518208,222,640726
ML-DSA-87,1024,303,876612,418,1211823,222,641799
ML-DSA-87,1024,302,873915,795,2301527,222,641596
ML-DSA-87,1024,317,917502,525,1518324,230,667638
ML-DSA-87,1024,312,904800,902,2609565,222,643654
ML-DSA-87,1024,314,909005,684,1978699,229,664883
ML-DSA-87,1024,308,892794,421,1219014,228,660736
ML-DSA-87,1024,301,871596,659,1906054,221,639943
ML-DSA-87,1024,302,875597,665,1924701,223,643742
ML-DSA-87,1024,330,957348,1121,3245825,229,662070
ML-DSA-87,1024,324,938962,682,1974929,224,648991
ML-DSA-87,1024,304,880585,1506,4357221,223,647802
ML-DSA-87,1024,299,865940,1285,3721802,224,648470
ML-DSA-87,1024,301,871218,633,1833293,224,646613
ML-DSA-87,1024,297,858168,550,1594072,221,639740
ML-DSA-87,1024,294,853557,525,1517541,220,638610
ML-DSA-87,1024,308,894273,655,1896135,225,653022
ML-DSA-87,1024,310,900305,421,1217333,230,664593
ML-DSA-87,1024,315,912137,1237,3578195,222,642959
ML-DSA-87,1024,316,916024,421,1217681,227,657632
ML-DSA-87,1024,323,935482,878,2541211,221,642263
ML-DSA-87,1024,302,875829,524,1516033,222,643191
ML-DSA-87,1024,301,873625,1028,2973515,220,639161
ML-DSA-87,1024,302,873741,1023,2962147,223,644612
ML-DSA-87,1024,296,856950,412,1191117,227,657662
ML-DSA-87,1024,300,869594,756,2187789,222,642843
ML-DSA-87,1024,299,866607,421,1217216,221,640407
ML-DSA-87,1024,294,851730,862,2496638,225,649542
ML-DSA-87,1024,295,854920,1147,3320673,221,638754
ML-DSA-87,1024,306,886298,414,1197381,220,638609
ML-DSA-87,1024,333,966802,677,1959733,226,656038
ML-DSA-87,1024,307,889431,682,1975161,221,642437
ML-DSA-87,1024,318,919706,1165,3372990,221,639768
ML-DSA-87,1024,313,905699,788,2282068,220,637536
ML-DSA-87,1024,310,897840,545,1577252,272,787988
ML-DSA-87,1024,471,1363406,1432,4144622,328,948155
ML-DSA-87,1024,482,1396060,1492,4318709,357,1031965
ML-DSA-87,1024,487,1409835,858,2481704,368,1065142
ML-DSA-87,1024,484,1398699,880,2547679,368,1064793
ML-DSA-87,1024,470,1363058,655,1896106,311,897840
ML-DSA-87,1024,465,1347920,1672,4840187,223,644351
ML-DSA-87,1024,353,1023381,793,2295060,222,641539
ML-DSA-87,1024,304,878062,408,1183373,220,637013
ML-DSA-87,1024,299,863823,987,2857602,219,633679
ML-DSA-87,1024,295,853470,811,2348942,220,636811
ML-DSA-87,1024,295,856370,1142,3303912,220,638899
ML-DSA-87,1024,313,907816,521,1509044,222,642031
ML-DSA-87,1024,304,877628,673,1948423,244,707020
ML-DSA-87,1024,311,900798,554,1602685,223,646439
ML-DSA-87,1024,299,865592,1958,5668195,336,972254
ML-DSA-87,1024,462,1337944,1973,5711289,339,981940
ML-DSA-87,1024,450,1304043,782,2264726,353,1020975
ML-DSA-87,1024,327,946966,1433,4146739,223,645860
ML-DSA-87,1024,299,865534,662,1916784,221,642496
ML-DSA-87,1024,304,879976,423,1223626,222,641451
ML-DSA-87,1024,301,872726,422,1221334,222,642147
ML-DSA-87,1024,299,864664,693,2005756,223,645917
ML-DSA-87,1024,307,891112,667,1929660,225,650325
ML-DSA-87,1024,304,880498,417,1208082,230,666507
ML-DSA-87,1024,307,889372,417,1207212,229,662302
ML-DSA-87,1024,302,875307,525,1520325,224,649165
ML-DSA-87,1024,389,1126940,1367,3955542,341,985884
ML-DSA-87,1024,496,1436776,829,2399518,223,643452
ML-DSA-87,1024,367,1065721,427,1235197,222,641336
ML-DSA-87,1024,316,912949,532,1539958,223,645424
ML-DSA-87,1024,313,905844,551,1594391,228,662301
ML-DSA-87,1024,316,915501,1755,5081612,223,644409
ML-DSA-87,1024,341,987334,749,2168620,222,642901
ML-DSA-87,1024,342,992003,419,1215449,231,666768
ML-DSA-87,1024,345,997513,452,1309959,221,641857
ML-DSA-87,1024,344,998325,905,2617163,229,665463
ML-DSA-87,1024,331,957377,693,2005204,222,642698
ML-DSA-87,1024,323,938063,540,1561070,222,643539
ML-DSA-87,1024,331,958189,556,1608949,223,644495
ML-DSA-87,1024,322,932060,531,1537609,232,672366
ML-DSA-87,1024,333,964975,534,1546367,222,642438
ML-DSA-87,1024,346,1000413,537,1554980,223,644090
ML-DSA-87,1024,318,923012,419,1211011,223,645395
ML-DSA-87,1024,332,962713,630,1821751,227,659692
ML-DSA-87,1024,310,896593,1461,4228026,227,658590
ML-DSA-87,1024,342,990263,640,1852751,223,644003
ML-DSA-87,1024,744,2152351,760,2200549,221,640291
ML-DSA-87,1024,324,938904,1240,3588431,222,641712
ML-DSA-87,1024,479,1389797,1039,3006807,222,642611
ML-DSA-87,1024,331,956420,422,1221538,221,641451
ML-DSA-87,1024,318,920112,525,1520006,222,642379
ML-DSA-87,1024,316,916662,794,2298540,222,641132
ML-DSA-87,1024,325,943544,460,1332231,224,646787
ML-DSA-87,1024,338,979098,1524,4409914,223,646845
ML-DSA-87,1024,331,958972,563,1628147,228,659808
ML-DSA-87,1024,317,918720,560,1621274,222,642872
ML-DSA-87,1024,305,883282,666,1926876,222,643047
ML-DSA-87,1024,352,1019843,541,1567508,223,643511
ML-DSA-87,1024,351,1017233,551,1594130,237,687851
ML-DSA-87,1024,392,1135263,812,2350362,506,1463804
ML-DSA-87,1024,361,1045624,583,1688669,226,653863
ML-DSA-87,1024,340,985971,762,2205798,240,695448
ML-DSA-87,1024,343,994961,1018,2947618,222,643829
ML-DSA-87,1024,341,988494,1939,5611006,225,653051
ML-DSA-87,1024,359,1039708,555,1608224,230,665086
ML-DSA-87,1024,328,952534,772,2233406,222,645047
ML-DSA-87,1024,319,923883,958,2773299,224,648817
ML-DSA-87,1024,313,908367,812,2350188,222,640263
ML-DSA-87,1024,308,893664,1077,3115760,223,644989
ML-DSA-87,1024,318,921214,526,1521514,223,646584
ML-DSA-87,1024,324,939629,2328,6738643,223,644409
ML-DSA-87,1024,333,962945,904,2615626,222,643017
ML-DSA-87,1024,344,996150,568,1643923,225,651253
ML-DSA-87,1024,354,1023584,529,1533027,234,676860
ML-DSA-87,1024,422,1220001,1170,3386707,227,657517
ML-DSA-87,1024,309,892562,1303,3771972,226,655226
ML-DSA-87,1024,306,885834,801,2317216,224,648062
ML-DSA-87,1024,300,867796,668,1933053,224,648093
ML-DSA-87,1024,317,916661,664,1923773,229,661113
ML-DSA-87,1024,303,876525,556,1610775,231,667638
ML-DSA-87,1024,306,884268,1111,3216187,228,659547
ML-DSA-87,1024,314,909527,638,1847822,227,657111
ML-DSA-87,1024,301,873567,423,1224554,227,655574
ML-DSA-87,1024,307,889082,903,2614553,224,648324
ML-DSA-87,1024,321,927710,687,1989980,313,906279
ML-DSA-87,1024,357,1035185,429,1240214,223,646004
ML-DSA-87,1024,313,906453,424,1226613,223,645626
ML-DSA-87,1024,312,902596,926,2680267,235,680166
ML-DSA-87,1024,334,969064,820,2374433,222,642176
ML-DSA-87,1024,338,979533,1432,4144912,228,660041
ML-DSA-87,1024,337,976836,1754,5077668,222,643365
ML-DSA-87,1024,333,966048,418,1210083,221,640146
ML-DSA-87,1024,326,944646,655,1896049,226,653689
ML-DSA-87,1024,310,898044,1290,3733112,222,644467
ML-DSA-87,1024,397,1151213,1295,3748017,230,665173
ML-DSA-87,1024,365,1055629,471,1363203,230,665086
ML-DSA-87,1024,353,1021583,423,1224235,221,640639
ML-DSA-87,1024,305,883804,561,1623681,223,644670
ML-DSA-87,1024,331,959465,1753,5075174,228,659663
ML-DSA-87,1024,323,935685,782,2261739,221,641798
ML-DSA-87,1024,343,990959,993,2874045,223,647744
ML-DSA-87,1024,309,898246,536,1549586,224,649397
ML-DSA-87,1024,327,946183,2377,6880192,319,924374
ML-DSA-87,1024,500,1448057,822,2380030,337,973878
ML-DSA-87,1024,368,1064735,955,2763265,236,683327
ML-DSA-87,1024,380,1098984,439,1271418,223,645801
ML-DSA-87,1024,312,903524,421,1219450,223,646468
ML-DSA-87,1024,323,936381,1796,5200367,320,926898
ML-DSA-87,1024,505,1462789,619,1791678,304,879250
ML-DSA-87,1024,470,1362217,632,1830451,320,924201
ML-DSA-87,1024,462,1339162,1630,4718532,339,978866
ML-DSA-87,1024,474,1372425,603,1742986,338,980752
ML-DSA-87,1024,493,1428801,1542,4463419,308,889981
ML-DSA-87,1024,527,1528039,805,2331745,303,877598
ML-DSA-87,1024,345,1001399,424,1227512,224,647570
ML-DSA-87,1024,310,897695,528,1528068,256,739065
ML-DSA-87,1024,302,876032,528,1526618,221,640291
ML-DSA-87,1024,302,874408,790,2287549,221,638145
ML-DSA-87,1024,308,891460,759,2195532,224,649629
ML-DSA-87,1024,307,890909,545,1577281,226,654559
ML-DSA-87,1024,301,871508,418,1208517,221,640146
ML-DSA-87,1024,303,876989,630,1824187,222,642698
ML-DSA-87,1024,295,854427,418,1210199,222,643104
ML-DSA-87,1024,301,872349,438,1265763,227,658880
ML-DSA-87,1024,338,979562,431,1246767,227,657372
ML-DSA-87,1024,320,926202,847,2449630,241,697595
ML-DSA-87,1024,324,937454,424,1226903,223,644526
ML-DSA-87,1024,303,875423,981,2841710,222,640465
ML-DSA-87,1024,302,872059,789,2284098,222,643916
ML-DSA-87,1024,305,881687,797,2308574,223,643568
ML-DSA-87,1024,307,887951,682,1973391,225,653166
ML-DSA-87,1024,300,867912,415,1203384,227,655109
ML-DSA-87,1024,300,869188,1761,5096344,229,661490
ML-DSA-87,1024,298,862982,555,1608513,223,644467
ML-DSA-87,1024,302,873393,421,1219015,223,647221
ML-DSA-87,1024,306,885399,657,1901646,225,653486
ML-DSA-87,1024,303,876583,416,1204602,224,648034
ML-DSA-87,1024,300,868463,1214,3514684,224,646787
ML-DSA-87,1024,303,877337,1338,3872631,222,642321
ML-DSA-87,1024,296,856863,782,2265683,221,637739
ML-DSA-87,1024,304,880179,1052,3044942,224,648033
ML-DSA-87,1024,303,878207,759,2196025,220,638145
ML-DSA-87,1024,299,865244,634,1833235,222,643132
ML-DSA-87,1024,303,879135,974,2818046,223,646207
ML-DSA-87,1024,301,872929,1317,3810194,223,647106
ML-DSA-87,1024,303,877076,418,1211331,247,717170
ML-DSA-87,1024,324,937744,447,1293893,225,649745
ML-DSA-87,1024,324,938875,549,1590882,222,640349
ML-DSA-87,1024,331,958160,548,1588358,230,664883
ML-DSA-87,1024,337,975966,763,2208611,228,659257
ML-DSA-87,1024,649,1880070,415,1203499,241,695768
ML-DSA-87,1024,309,893084,2078,6017529,220,639102
ML-DSA-87,1024,303,877134,1114,3223321,227,657169
ML-DSA-87,1024,316,915617,914,2647497,221,642408
ML-DSA-87,1024,330,955434,784,2269221,224,646990
ML-DSA-87,1024,299,864084,416,1204399,223,645829
ML-DSA-87,1024,300,868811,524,1516613,220,638754
ML-DSA-87,1024,300,867999,416,1203790,220,637739
ML-DSA-87,1024,295,854630,419,1212954,221,638029
ML-DSA-87,1024,296,857588,1047,3028934,224,648875
ML-DSA-87,1024,299,866520,1179,3411879,221,638377
ML-DSA-87,1024,302,873422,1916,5546976,221,638203
ML-DSA-87,1024,300,867913,999,2892054,322,933365
ML-DSA-87,1024,368,1065953,525,1519222,323,936266
ML-DSA-87,1024,511,1480102,1016,2942629,325,942412
ML-DSA-87,1024,469,1358447,619,1791504,329,953781
ML-DSA-87,1024,442,1279596,859,2488055,360,1042811
ML-DSA-87,1024,472,1368510,2051,5935488,359,1039824
ML-DSA-87,1024,414,1199962,1702,4925302,310,898130
ML-DSA-87,1024,492,1428830,753,2178625,224,647280
ML-DSA-87,1024,346,1002965,1206,3489802,223,645047
ML-DSA-87,1024,330,954332,433,1255613,222,642958
ML-DSA-87,1024,334,967092,553,1599756,223,645917
ML-DSA-87,1024,315,914370,418,1207791,225,652530
ML-DSA-87,1024,308,893519,1374,3977496,230,663404
ML-DSA-87,1024,327,948590,775,2243440,222,642901
ML-DSA-87,1024,325,942297,658,1904691,224,646846
ML-DSA-87,1024,314,907845,665,1926093,222,642640
ML-DSA-87,1024,330,956681,668,1934647,230,664100
ML-DSA-87,1024,336,970573,1541,4460258,230,666362
ML-DSA-87,1024,323,936903,667,1930965,222,642177
ML-DSA-87,1024,354,1025759,1803,5219014,229,662505
ML-DSA-87,1024,327,946734,1796,5197264,222,643655
ML-DSA-87,1024,327,947546,1084,3137800,222,641915
ML-DSA-87,1024,323,935308,663,1918814,222,642583
ML-DSA-87,1024,315,911035,1877,5433847,224,648295
ML-DSA-87,1024,350,1014739,552,1598161,222,641799
ML-DSA-87,1024,320,925419,769,2226272,222,642756
ML-DSA-87,1024,325,940354,1287,3725775,222,643887
ML-DSA-87,1024,335,967527,590,1707752,222,642525
ML-DSA-87,1024,349,1009142,654,1895005,228,658271
ML-DSA-87,1024,313,907207,429,1243607,225,650180
ML-DSA-87,1024,318,919532,529,1532186,220,637275
ML-DSA-87,1024,318,921562,530,1533201,222,642727
ML-DSA-87,1024,327,948098,775,2242716,222,643510
ML-DSA-87,1024,324,939165,926,2679745,222,642843
ML-DSA-87,1024,327,949547,530,1533259,227,656067
ML-DSA-87,1024,313,906308,663,1920177,223,646352
ML-DSA-87,1024,321,930204,655,1896397,224,646729
ML-DSA-87,1024,309,896593,899,2601735,294,849642
ML-DSA-87,1024,345,1000210,1054,3049292,220,638812
ML-DSA-87,1024,303,876902,528,1528328,222,642177
ML-DSA-87,1024,302,875597,889,2571895,230,665783
ML-DSA-87,1024,300,869855,919,2658662,223,646699
ML-DSA-87,1024,304,879918,415,1203906,223,642901
ML-DSA-87,1024,304,882441,1398,4045964,222,643017
ML-DSA-87,1024,304,879338,757,2192603,228,659576
ML-DSA-87,1024,297,861706,416,1202920,259,751477
ML-DSA-87,1024,318,922026,636,1841297,342,990640
ML-DSA-87,1024,551,1597900,788,2279168,223,646439
ML-DSA-87,1024,355,1028601,578,1673068,222,641625
ML-DSA-87,1024,343,994613,435,1258020,222,642292
ML-DSA-87,1024,343,996353,423,1224438,226,653689
ML-DSA-87,1024,308,892069,419,1212287,226,656793
ML-DSA-87,1024,317,918604,908,2628356,221,641161
ML-DSA-87,1024,330,953868,653,1892250,240,692375
ML-DSA-87,1024,338,979736,434,1256251,224,647222
ML-DSA-87,1024,313,905699,439,1268953,234,679122
ML-DSA-87,1024,338,979011,434,1257208,223,645540
ML-DSA-87,1024,309,896622,958,2772487,232,672104
ML-DSA-87,1024,335,971326,431,1247087,223,645134
ML-DSA-87,1024,302,876148,641,1855014,222,642611
ML-DSA-87,1024,320,926406,681,1970318,225,651978
ML-DSA-87,1024,313,906366,1060,3069012,225,651747
ML-DSA-87,1024,350,1014826,436,1262630,224,651079
ML-DSA-87,1024,323,937222,564,1631423,232,672364
ML-DSA-87,1024,337,976575,558,1615358,223,645018
ML-DSA-87,1024,769,2227200,1071,3097983,222,644496
ML-DSA-87,1024,350,1011723,1355,3921641,226,655052
ML-DSA-87,1024,750,2173521,761,2200839,231,668392
ML-DSA-87,1024,353,1023584,434,1254801,235,680050
ML-DSA-87,1024,325,938440,428,1240301,223,646584
ML-DSA-87,1024,324,937309,669,1934966,241,697333
ML-DSA-87,1024,346,1001660,530,1534187,232,671350
ML-DSA-87,1024,338,978344,421,1235980,227,657227
ML-DSA-87,1024,323,936149,693,2007177,223,645453
ML-DSA-87,1024,324,940035,544,1574381,225,649861
ML-DSA-87,1024,330,958450,552,1596363,227,658822
ML-DSA-87,1024,306,884123,555,1606978,226,655806
ML-DSA-87,1024,313,907526,774,2240134,224,646497
ML-DSA-87,1024,315,912224,685,1981831,246,711138
ML-DSA-87,1024,347,1007460,1194,3453552,278,805968
ML-DSA-87,1024,713,2066018,944,2732728,231,667203
ML-DSA-87,1024,346,1002153,583,1687336,225,651746
ML-DSA-87,1024,360,1042782,585,1695021,228,658938
ML-DSA-87,1024,376,1089791,430,1244361,232,672017
ML-DSA-87,1024,329,950446,564,1632468,224,649600
ML-DSA-87,1024,324,936323,449,1301230,226,654385
ML-DSA-87,1024,360,1041941,555,1606310,226,654356
ML-DSA-87,1024,339,982317,1820,5268661,228,660620
ML-DSA-87,1024,370,1070738,446,1290239,239,693071
ML-DSA-87,1024,649,1879867,1476,4271700,228,660794
ML-DSA-87,1024,365,1057195,834,2414917,224,650818
ML-DSA-87,1024,346,1003806,662,1914696,234,677064
ML-DSA-87,1024,370,1072536,553,1601612,225,650615
ML-DSA-87,1024,369,1067693,443,1280698,232,672249
ML-DSA-87,1024,329,953898,1174,3399699,224,647889
ML-DSA-87,1024,357,1034923,647,1872095,233,675149
ML-DSA-87,1024,338,977967,1038,3005879,230,664738
ML-DSA-87,1024,353,1023381,436,1261065,225,652325
ML-DSA-87,1024,316,915733,672,1945117,226,652935
ML-DSA-87,1024,335,969992,637,1845502,225,649339
ML-DSA-87,1024,310,897840,1016,2940832,223,646788
ML-DSA-87,1024,303,877975,686,1985949,223,646816
ML-DSA-87,1024,305,881890,524,1519193,227,655720
ML-DSA-87,1024,301,870899,416,1205617,226,654675
ML-DSA-87,1024,303,877279,532,1539929,229,662012
ML-DSA-87,1024,303,877163,1405,4067946,230,663781
ML-DSA-87,1024,306,886269,1489,4309196,227,657576
ML-DSA-87,1024,298,864404,424,1226178,225,651369
ML-DSA-87,1024,304,881658,1008,2917661,227,656096
ML-DSA-87,1024,300,869710,1403,4061218,225,651369
ML-DSA-87,1024,304,880846,794,2297003,223,646845
ML-DSA-87,1024,308,892417,424,1226497,224,647309
ML-DSA-87,1024,307,891373,766,2217195,226,653921
ML-DSA-87,1024,304,881716,418,1209707,227,655313
ML-DSA-87,1024,397,1147675,1880,5442430,334,968020
ML-DSA-87,1024,470,1359636,840,2433738,344,993830
ML-DSA-87,1024,447,1294473,967,2799196,260,751825
ML-DSA-87,1024,355,1027963,555,1606107,225,652442
ML-DSA-87,1024,306,885428,522,1511219,267,775169
ML-DSA-87,1024,305,885921,1717,4970571,222,643800
ML-DSA-87,1024,303,875684,554,1603729,221,640291
ML-DSA-87,1024,305,883775,525,1519165,222,640957
ML-DSA-87,1024,298,863243,422,1220552,222,644351
ML-DSA-87,1024,300,869246,783,2266698,222,641799
ML-DSA-87,1024,298,864113,417,1207502,228,659315
ML-DSA-87,1024,298,862257,696,2015558,226,652036
ML-DSA-87,1024,305,882905,684,1980265,224,646323
ML-DSA-87,1024,321,927652,423,1224032,223,646468
ML-DSA-87,1024,298,862345,656,1899152,225,651833
ML-DSA-87,1024,304,880382,791,2288912,225,652326
ML-DSA-87,1024,308,894389,707,2045689,222,642205
ML-DSA-87,1024,303,878033,843,2441800,222,642785
ML-DSA-87,1024,299,868057,1026,2969252,227,656994
ML-DSA-87,1024,300,868811,2003,5797680,221,639914
ML-DSA-87,1024,299,863823,417,1207996,221,639914
ML-DSA-87,1024,296,858516,415,1201122,221,639943
ML-DSA-87,1024,305,882992,445,1287426,222,643075
ML-DSA-87,1024,314,908889,421,1218320,223,646642
ML-DSA-87,1024,298,863272,763,2209915,222,641450
ML-DSA-87,1024,306,886820,787,2277370,222,641887
ML-DSA-87,1024,298,863591,999,2893011,222,641742
ML-DSA-87,1024,329,952302,415,1201354,220,638203
ML-DSA-87,1024,296,857443,730,2112099,222,642640
ML-DSA-87,1024,299,864925,781,2261014,227,658503
ML-DSA-87,1024,299,865505,889,2573895,225,652267
ML-DSA-87,1024,300,869507,897,2594572,221,641973
ML-DSA-87,1024,302,876032,417,1206168,222,642437
ML-DSA-87,1024,306,884007,810,2346187,225,651021
ML-DSA-87,1024,304,881455,553,1600307,230,665522
ML-DSA-87,1024,404,1169222,788,2280937,339,982085
ML-DSA-87,1024,440,1273912,1126,3257106,346,1003400
ML-DSA-87,1024,470,1361463,1128,3264588,349,1010070
ML-DSA-87,1024,450,1303231,1128,3265748,280,809187
ML-DSA-87,1024,377,1089646,592,1715176,329,950968
ML-DSA-87,1024,548,1587286,425,1230354,221,640610
ML-DSA-87,1024,308,894128,1265,3661598,222,640175
ML-DSA-87,1024,301,872581,761,2204349,221,639479
ML-DSA-87,1024,329,953375,742,2149103,261,756029
ML-DSA-87,1024,325,940876,775,2242860,225,653197
ML-DSA-87,1024,321,931509,657,1901704,273,790453
ML-DSA-87,1024,324,937570,1031,2984158,225,651340
ML-DSA-87,1024,323,936497,1012,2928622,313,906569
ML-DSA-87,1024,483,1400526,1173,3393696,324,939078
ML-DSA-87,1024,461,1337364,629,1818068,338,979359
ML-DSA-87,1024,497,1436776,997,2888226,501,1452407
ML-DSA-87,1024,314,911238,684,1980729,225,648818
ML-DSA-87,1024,312,903553,662,1918205,223,647251
ML-DSA-87,1024,324,940064,529,1531519,223,645105
ML-DSA-87,1024,301,871798,938,2714052,222,642147
ML-DSA-87,1024,298,862025,782,2264725,219,633476
ML-DSA-87,1024,294,850802,413,1196685,221,640087
ML-DSA-87,1024,299,864374,1464,4239424,223,643714
ML-DSA-87,1024,298,862722,1019,2949793,220,636753
ML-DSA-87,1024,368,1065170,612,1770218,330,954477
ML-DSA-87,1024,681,1972261,699,2024954,221,638754
ML-DSA-87,1024,306,888502,2172,6289230,222,640842
ML-DSA-87,1024,304,880324,555,1604222,220,638203
ML-DSA-87,1024,313,909411,971,2809897,328,948851
ML-DSA-87,1024,506,1466240,1228,3553399,340,983390
ML-DSA-87,1024,758,2196547,2357,6824860,235,680398
ML-DSA-87,1024,748,2167112,663,1919510,221,642002
ML-DSA-87,1024,317,917502,918,2657763,224,647309
ML-DSA-87,1024,321,929886,422,1222060,225,650296
ML-DSA-87,1024,333,965729,449,1298620,220,638406
ML-DSA-87,1024,314,908512,418,1209996,221,638957
ML-DSA-87,1024,303,876525,1351,3910649,224,648759
ML-DSA-87,1024,463,1340235,1054,3052278,223,645337
ML-DSA-87,1024,389,1127346,450,1302970,222,641074
ML-DSA-87,1024,316,915211,418,1207965,220,639044
ML-DSA-87,1024,299,868231,522,1512988,224,647049
ML-DSA-87,1024,301,871653,655,1895527,220,637798
ML-DSA-87,1024,432,1249030,2221,6429068,334,968484
ML-DSA-87,1024,932,2700741,1018,2946371,258,745764
ML-DSA-87,1024,323,937454,1429,4136386,331,955695
ML-DSA-87,1024,516,1495414,934,2701727,341,987798
ML-DSA-87,1024,484,1403890,797,2305036,338,979011
ML-DSA-87,1024,471,1365465,1067,3089515,305,882934
ML-DSA-87,1024,783,2267336,780,2259680,223,643452
ML-DSA-87,1024,315,913181,792,2292102,220,638522
ML-DSA-87,1024,330,956043,562,1628292,224,646584
ML-DSA-87,1024,310,897260,781,2261014,226,653458
ML-DSA-87,1024,336,973994,799,2313242,224,648208
ML-DSA-87,1024,318,921301,431,1248102,235,680456
ML-DSA-87,1024,486,1406906,1470,4254503,313,906598
ML-DSA-87,1024,457,1326170,949,2746590,399,1155331
ML-DSA-87,1024,329,951635,553,1602105,225,650615
ML-DSA-87,1024,428,1238590,802,2319361,336,973153
ML-DSA-87,1024,324,938092,2028,5870615,222,641103
ML-DSA-87,1024,301,872321,1920,5559126,223,646468
ML-DSA-87,1024,352,1021438,434,1255381,223,645772
ML-DSA-87,1024,350,1014130,424,1226729,223,645366
ML-DSA-87,1024,740,2144724,1062,3075247,241,699828
ML-DSA-87,1024,343,994062,432,1250914,221,641712
ML-DSA-87,1024,487,1410270,1250,3619229,223,644583
ML-DSA-87,1024,303,878991,681,1969970,224,649194
ML-DSA-87,1024,303,877772,517,1496052,220,637245
ML-DSA-87,1024,300,868666,935,2706657,219,635361
ML-DSA-87,1024,303,875539,523,1514438,221,639421
ML-DSA-87,1024,306,885051,648,1876677,225,650672
ML-DSA-87,1024,298,862808,1364,3949191,224,647396
ML-DSA-87,1024,294,852136,518,1499126,257,745126
ML-DSA-87,1024,324,938498,423,1225685,227,655458
ML-DSA-87,1024,331,957145,431,1248420,223,645627
ML-DSA-87,1024,321,929711,423,1226062,222,640378
ML-DSA-87,1024,312,905902,419,1213214,221,638841
ML-DSA-87,1024,309,894447,2295,6643697,223,647425
ML-DSA-87,1024,323,935482,656,1898340,256,740080
ML-DSA-87,1024,439,1271940,979,2834518,325,941717
ML-DSA-87,1024,471,1363580,2758,7983700,337,976662
ML-DSA-87,1024,488,1413344,682,1975915,357,1032313
